Acquisition time,Inclination in x direction,Inclination in y direction,Inclination
2021-08-27 07:23:45,0.244,0.75,0.788692589
2021-08-27 09:23:52,0.297,0.698,0.75855982
2021-08-27 11:24:05,0.297,0.646,0.711002813
2021-08-27 13:24:12,0.227,0.593,0.634962991
2021-08-27 15:24:22,0.227,0.646,0.684722572
2021-08-27 17:24:31,0.175,0.663,0.685706934
2021-08-27 19:24:41,0.175,0.698,0.719603363
2021-08-27 21:24:51,0.192,0.733,0.757728843
2021-08-27 23:25:01,0.227,0.768,0.800845179
2021-08-28 01:25:11,0.227,0.768,0.800845179
2021-08-28 03:25:21,0.227,0.768,0.800845179
2021-08-28 05:25:31,0.227,0.768,0.800845179
2021-08-28 07:25:41,0.244,0.768,0.805828766
2021-08-28 09:25:51,0.297,0.698,0.75855982
2021-08-28 11:26:01,0.244,0.681,0.723392701
2021-08-28 13:26:11,0.297,0.541,0.617162863
2021-08-28 15:26:21,0.105,0.541,0.551095273
2021-08-28 17:26:31,0.07,0.611,0.614996748
2021-08-28 19:26:41,0.122,0.681,0.691841745
2021-08-28 21:26:50,0.175,0.698,0.719603363
2021-08-28 23:27:00,0.192,0.733,0.757728843
2021-08-29 01:27:10,0.192,0.768,0.79163628
2021-08-29 03:27:20,0.192,0.768,0.79163628
2021-08-29 05:27:30,0.192,0.768,0.79163628
2021-08-29 07:27:40,0.227,0.75,0.783600026
2021-08-29 09:27:50,0.244,0.681,0.723392701
2021-08-29 11:28:00,0.227,0.541,0.586694128
2021-08-29 13:28:10,0.192,0.436,0.476403191
2021-08-29 15:28:20,0.052,0.471,0.473861794
2021-08-29 17:28:30,0,0.681,0.681
2021-08-29 19:28:39,0.122,0.698,0.708581682
2021-08-29 21:28:50,0.192,0.75,0.774186024
2021-08-29 23:28:59,0.192,0.768,0.79163628
2021-08-30 01:29:09,0.227,0.768,0.800845179
2021-08-30 03:29:19,0.227,0.768,0.800845179
2021-08-30 05:29:29,0.227,0.768,0.800845179
2021-08-30 07:29:39,0.244,0.75,0.788692589
2021-08-30 09:29:49,0.244,0.698,0.739418691
2021-08-30 11:29:59,0.244,0.541,0.593478728
2021-08-30 13:30:09,0.227,0.489,0.539119653
2021-08-30 15:30:19,0.052,0.489,0.491757054
2021-08-30 17:30:29,0.035,0.524,0.525167592
2021-08-30 19:30:39,0.052,0.611,0.613208774
2021-08-30 21:30:49,0.105,0.663,0.671262989
2021-08-30 23:30:58,0.122,0.698,0.708581682
2021-08-31 01:31:08,0.175,0.698,0.719603363
2021-08-31 03:31:18,0.192,0.733,0.757728843
2021-08-31 05:31:28,0.192,0.768,0.79163628
2021-08-31 07:31:38,0.227,0.681,0.717837029
2021-08-31 09:31:48,0.227,0.611,0.651805186
2021-08-31 11:31:58,0.192,0.489,0.525342745
2021-08-31 13:32:08,0.157,0.349,0.382687862
2021-08-31 15:32:18,0.052,0.314,0.318276609
2021-08-31 17:32:28,-0.035,0.419,0.420459273
2021-08-31 19:32:38,-0.017,0.559,0.559258438
2021-08-31 21:32:48,0.052,0.611,0.613208774
2021-08-31 23:32:58,0.105,0.681,0.689047168
2021-09-01 01:33:08,0.157,0.698,0.715439026
2021-09-01 03:33:18,0.175,0.733,0.75360069
2021-09-01 05:33:28,0.192,0.75,0.774186024
2021-09-01 07:33:38,0.227,0.733,0.767344773
2021-09-01 09:33:48,0.192,0.663,0.690241262
2021-09-01 11:33:58,0.227,0.541,0.586694128
2021-09-01 13:34:07,0.175,0.489,0.519370773
2021-09-01 15:34:18,0.07,0.506,0.51081895
2021-09-01 17:34:27,0.035,0.559,0.560094635
2021-09-01 19:34:37,0.052,0.681,0.68298243
2021-09-01 21:34:47,0.122,0.75,0.759857881
2021-09-01 23:34:57,0.157,0.768,0.783883282
2021-09-02 01:35:07,0.175,0.768,0.787685851
2021-09-02 03:35:17,0.192,0.768,0.79163628
2021-09-02 05:35:27,0.192,0.768,0.79163628
2021-09-02 07:35:37,0.227,0.768,0.800845179
2021-09-02 09:35:47,0.175,0.785,0.804269855
2021-09-02 11:35:57,0.244,0.75,0.788692589
2021-09-02 13:36:07,0.244,0.698,0.739418691
2021-09-02 15:36:17,0.175,0.698,0.719603363
2021-09-02 17:36:27,0.122,0.768,0.777629732
2021-09-02 19:36:36,0.175,0.768,0.787685851
2021-09-02 21:36:46,0.175,0.785,0.804269855
2021-09-02 23:36:56,0.175,0.785,0.804269855
2021-09-03 01:37:06,0.175,0.785,0.804269855
2021-09-03 03:37:16,0.192,0.785,0.808139221
2021-09-03 05:37:26,0.175,0.785,0.804269855
2021-09-03 07:37:36,0.227,0.785,0.817162163
2021-09-03 09:37:46,0.262,0.733,0.778416983
2021-09-03 11:37:56,0.227,0.611,0.651805186
2021-09-03 13:38:06,0.192,0.489,0.525342745
2021-09-03 15:38:16,0.07,0.489,0.493984818
2021-09-03 17:38:26,-0.017,0.541,0.541267032
2021-09-03 19:38:35,0,0.698,0.698
2021-09-03 21:38:45,0.07,0.75,0.753259583
2021-09-03 23:38:55,0.122,0.768,0.777629732
2021-09-04 01:39:05,0.157,0.785,0.800546064
2021-09-04 03:39:15,0.122,0.785,0.79442369
2021-09-04 05:39:25,0.157,0.768,0.783883282
2021-09-04 07:39:35,0.192,0.785,0.808139221
2021-09-04 09:39:45,0.227,0.75,0.783600026
2021-09-04 11:39:55,0.175,0.698,0.719603363
2021-09-04 13:40:06,0.105,0.681,0.689047168
2021-09-04 15:40:15,0.07,0.698,0.701501247
2021-09-04 17:40:27,0.07,0.75,0.753259583
2021-09-04 19:40:35,0.07,0.768,0.771183506
2021-09-04 21:40:47,0.105,0.768,0.775144503
2021-09-04 23:40:54,0.122,0.768,0.777629732
2021-09-05 01:41:08,0.122,0.785,0.79442369
2021-09-05 03:41:14,0.122,0.785,0.79442369
2021-09-05 05:41:24,0.157,0.785,0.800546064
2021-09-05 07:41:34,0.175,0.785,0.804269855
2021-09-05 09:41:44,0.227,0.768,0.800845179
2021-09-05 11:41:54,0.192,0.698,0.723925411
2021-09-05 13:42:04,0.192,0.593,0.62330811
2021-09-05 15:42:14,0.052,0.663,0.665036089
2021-09-05 17:42:24,0.035,0.698,0.698876956
2021-09-05 19:42:34,0.052,0.768,0.769758404
2021-09-05 21:42:44,0.105,0.768,0.775144503
2021-09-05 23:42:53,0.105,0.785,0.791991162
2021-09-06 01:43:03,0.105,0.803,0.809835786
2021-09-06 03:43:13,0.122,0.803,0.812214873
2021-09-06 05:43:23,0.122,0.803,0.812214873
2021-09-06 07:43:33,0.157,0.785,0.800546064
2021-09-06 09:43:43,0.192,0.768,0.79163628
2021-09-06 11:43:53,0.192,0.733,0.757728843
2021-09-06 13:44:03,0.175,0.663,0.685706934
2021-09-06 15:44:13,0.052,0.698,0.699934283
2021-09-06 17:44:23,0.052,0.768,0.769758404
2021-09-06 19:44:33,0.07,0.768,0.771183506
2021-09-06 21:44:43,0.105,0.785,0.791991162
2021-09-06 23:44:53,0.105,0.785,0.791991162
2021-09-07 01:45:02,0.105,0.803,0.809835786
2021-09-07 03:45:12,0.105,0.82,0.826695228
2021-09-07 05:45:22,0.122,0.82,0.829025934
2021-09-07 07:45:32,0.175,0.803,0.821847918
2021-09-07 09:45:42,0.192,0.768,0.79163628
2021-09-07 11:45:52,0.192,0.698,0.723925411
2021-09-07 13:46:02,0.07,0.663,0.666685083
2021-09-07 15:46:12,0.07,0.681,0.684588197
2021-09-07 17:46:22,0.035,0.768,0.768797112
2021-09-07 19:46:32,0.052,0.785,0.786720408
2021-09-07 21:46:42,0.07,0.785,0.788114839
2021-09-07 23:46:51,0.07,0.803,0.806045284
2021-09-08 01:47:11,,,
2021-09-08 03:47:11,0.105,0.82,0.826695228
2021-09-08 05:47:21,0.105,0.855,0.861423241
2021-09-08 07:47:31,0.175,0.785,0.804269855
2021-09-08 09:47:41,0.227,0.75,0.783600026
2021-09-08 11:47:51,0.175,0.593,0.618283107
2021-09-08 13:48:01,0.07,0.489,0.493984818
2021-09-08 15:48:11,-0.14,0.559,0.576264696
2021-09-08 17:48:21,-0.07,0.681,0.684588197
2021-09-08 19:48:31,0,0.75,0.75
2021-09-08 21:48:40,0.035,0.768,0.768797112
2021-09-08 23:48:51,0.052,0.785,0.786720408
2021-09-09 01:49:00,0.07,0.785,0.788114839
2021-09-09 03:49:10,0.07,0.785,0.788114839
2021-09-09 05:49:20,0.105,0.785,0.791991162
2021-09-09 07:49:30,0.122,0.768,0.777629732
2021-09-09 09:49:40,0.175,0.733,0.75360069
2021-09-09 11:49:50,0.052,0.698,0.699934283
2021-09-09 13:50:00,0,0.681,0.681
2021-09-09 15:50:10,0.122,0.611,0.623060992
2021-09-09 17:50:20,-0.017,0.681,0.681212155
2021-09-09 19:50:30,0,0.75,0.75
2021-09-09 21:50:40,0.035,0.768,0.768797112
2021-09-09 23:50:50,0.052,0.768,0.769758404
2021-09-10 01:50:59,0.07,0.768,0.771183506
2021-09-10 03:51:09,0.07,0.785,0.788114839
2021-09-10 05:51:19,0.07,0.785,0.788114839
2021-09-10 07:51:29,0.122,0.75,0.759857881
2021-09-10 09:51:39,0.175,0.681,0.703125878
2021-09-10 11:51:49,0.105,0.559,0.568775879
2021-09-10 13:51:59,0.07,0.401,0.407063877
2021-09-10 15:52:09,-0.035,0.419,0.420459273
2021-09-10 17:52:19,-0.14,0.541,0.55882108
2021-09-10 19:52:29,-0.035,0.663,0.663923188
2021-09-10 21:52:39,0,0.733,0.733
2021-09-10 23:52:49,0.052,0.768,0.769758404
2021-09-11 01:52:59,0.07,0.768,0.771183506
2021-09-11 03:53:09,0.105,0.785,0.791991162
2021-09-11 05:53:18,0.105,0.803,0.809835786
2021-09-11 07:53:30,0.192,0.768,0.79163628
2021-09-11 09:53:38,0.175,0.733,0.75360069
2021-09-11 11:53:50,0.175,0.559,0.585752507
2021-09-11 13:53:58,-0.017,0.506,0.506285493
2021-09-11 15:54:11,-0.14,0.559,0.576264696
2021-09-11 17:54:18,-0.087,0.663,0.668683782
2021-09-11 19:54:31,-0.017,0.733,0.733197109
2021-09-11 21:54:38,0.052,0.768,0.769758404
2021-09-11 23:54:48,0.07,0.785,0.788114839
2021-09-12 01:54:58,0.105,0.803,0.809835786
2021-09-12 03:55:08,0.105,0.855,0.861423241
2021-09-12 05:55:18,0.105,0.855,0.861423241
2021-09-12 07:55:27,0.192,0.785,0.808139221
2021-09-12 09:55:37,0.192,0.768,0.79163628
2021-09-12 11:55:47,0.175,0.681,0.703125878
2021-09-12 13:55:57,0.07,0.663,0.666685083
2021-09-12 15:56:07,0.035,0.681,0.681898819
2021-09-12 17:56:17,-0.017,0.768,0.768188128
2021-09-12 19:56:27,0.052,0.768,0.769758404
2021-09-12 21:56:37,0.07,0.785,0.788114839
2021-09-12 23:56:47,0.07,0.785,0.788114839
2021-09-13 01:56:57,0.07,0.855,0.857860711
2021-09-13 03:57:07,0.07,0.82,0.822982381
2021-09-13 05:57:16,0.105,0.82,0.826695228
2021-09-13 07:57:26,0.122,0.803,0.812214873
2021-09-13 09:57:36,0.07,0.855,0.857860711
2021-09-13 11:57:46,0.192,0.768,0.79163628
2021-09-13 13:57:56,-0.017,0.785,0.785184055
2021-09-13 15:58:06,0.035,0.803,0.803762403
2021-09-13 17:58:16,0.052,0.785,0.786720408
2021-09-13 19:58:26,0.07,0.785,0.788114839
2021-09-13 21:58:36,0.105,0.785,0.791991162
2021-09-13 23:58:46,0.07,0.803,0.806045284
2021-09-14 01:58:56,0.07,0.82,0.822982381
2021-09-14 03:59:06,0.105,0.803,0.809835786
2021-09-14 05:59:15,0.07,0.82,0.822982381
2021-09-14 07:59:25,0.105,0.803,0.809835786
2021-09-14 09:59:35,0.07,0.785,0.788114839
2021-09-14 11:59:45,0.105,0.768,0.775144503
2021-09-14 13:59:55,0.105,0.733,0.740482275
2021-09-14 16:00:05,0.052,0.733,0.73484216
2021-09-14 18:00:15,-0.017,0.768,0.768188128
2021-09-14 20:00:25,0,0.785,0.785
2021-09-14 22:00:35,0.052,0.803,0.804681925
2021-09-15 00:00:45,0.052,0.82,0.821647126
2021-09-15 02:00:54,0.07,0.82,0.822982381
2021-09-15 04:01:04,0.07,0.82,0.822982381
2021-09-15 06:01:14,0.052,0.855,0.856579827
2021-09-15 08:01:24,0.122,0.768,0.777629732
2021-09-15 10:01:34,0.07,0.698,0.701501247
2021-09-15 12:01:44,0.07,0.663,0.666685083
2021-09-15 14:01:54,0.035,0.593,0.594031986
2021-09-15 16:02:04,-0.017,0.681,0.681212155
2021-09-15 18:02:14,0,0.75,0.75
2021-09-15 20:02:24,0,0.768,0.768
2021-09-15 22:02:34,0.035,0.785,0.785779867
2021-09-16 00:02:44,0.052,0.785,0.786720408
2021-09-16 02:02:53,0,0.82,0.82
2021-09-16 04:03:03,0.052,0.82,0.821647126
2021-09-16 06:03:13,0.052,0.82,0.821647126
2021-09-16 08:03:23,0.122,0.768,0.777629732
2021-09-16 10:03:33,0.052,0.681,0.68298243
2021-09-16 12:03:43,0.052,0.559,0.561413395
2021-09-16 14:03:53,0.035,0.506,0.50720903
2021-09-16 16:04:03,-0.017,0.524,0.524275691
2021-09-16 18:04:13,-0.087,0.663,0.668683782
2021-09-16 20:04:23,-0.017,0.768,0.768188128
2021-09-16 22:04:33,0.035,0.785,0.785779867
2021-09-17 00:04:43,0.035,0.803,0.803762403
2021-09-17 02:04:43,,,
2021-09-17 04:05:02,0.052,0.89,0.891517807
2021-09-17 06:05:12,0.105,0.89,0.896172416
2021-09-17 08:05:22,0.175,0.768,0.787685851
2021-09-17 10:05:32,0.175,0.698,0.719603363
2021-09-17 12:05:42,0.07,0.559,0.563365778
2021-09-17 14:05:52,0.052,0.524,0.526573831
2021-09-17 16:06:02,-0.017,0.541,0.541267032
2021-09-17 18:06:12,-0.07,0.663,0.666685083
2021-09-17 20:06:22,-0.017,0.75,0.750192642
2021-09-17 22:06:32,0,0.768,0.768
2021-09-18 00:06:42,0.035,0.785,0.785779867
2021-09-18 02:06:52,0.052,0.803,0.804681925
2021-09-18 04:07:01,0.052,0.803,0.804681925
2021-09-18 06:07:11,0.07,0.873,0.875801918
2021-09-18 08:07:21,0.122,0.768,0.777629732
2021-09-18 10:07:31,0.175,0.698,0.719603363
2021-09-18 12:07:41,0.105,0.559,0.568775879
2021-09-18 14:07:51,0.052,0.489,0.491757054
2021-09-18 16:08:01,-0.035,0.524,0.525167592
2021-09-18 18:08:11,-0.087,0.663,0.668683782
2021-09-18 20:08:21,-0.017,0.75,0.750192642
2021-09-18 22:08:31,0.035,0.768,0.768797112
2021-09-19 00:08:41,0.035,0.785,0.785779867
2021-09-19 02:08:51,0.052,0.82,0.821647126
2021-09-19 04:09:00,0.052,0.82,0.821647126
2021-09-19 06:09:10,0.07,0.873,0.875801918
2021-09-19 08:09:20,0.122,0.768,0.777629732
2021-09-19 10:09:30,0.157,0.698,0.715439026
2021-09-19 12:09:40,0.052,0.611,0.613208774
2021-09-19 14:09:50,0.035,0.524,0.525167592
2021-09-19 16:10:00,-0.035,0.524,0.525167592
2021-09-19 18:10:10,-0.07,0.663,0.666685083
2021-09-19 20:10:20,-0.017,0.75,0.750192642
2021-09-19 22:10:31,0.052,0.768,0.769758404
2021-09-20 00:10:39,0.052,0.785,0.786720408
2021-09-20 02:10:52,0.052,0.785,0.786720408
2021-09-20 04:10:59,0.07,0.785,0.788114839
2021-09-20 06:11:12,0.105,0.785,0.791991162
2021-09-20 08:11:19,0.052,0.803,0.804681925
2021-09-20 10:11:33,0.035,0.803,0.803762403
2021-09-20 12:11:39,0.122,0.768,0.777629732
2021-09-20 14:11:49,0.175,0.75,0.77014609
2021-09-20 16:11:59,0.07,0.75,0.753259583
2021-09-20 18:12:09,0.035,0.785,0.785779867
2021-09-20 20:12:19,0.035,0.785,0.785779867
2021-09-20 22:12:29,0.052,0.82,0.821647126
2021-09-21 00:12:39,0.052,0.873,0.874547311
2021-09-21 02:12:48,0.052,0.89,0.891517807
2021-09-21 04:12:58,0.052,0.89,0.891517807
2021-09-21 06:13:08,0.07,0.908,0.910694241
2021-09-21 08:13:18,0.122,0.768,0.777629732
2021-09-21 10:13:28,0.122,0.698,0.708581682
2021-09-21 12:13:38,0.052,0.559,0.561413395
2021-09-21 14:13:48,0.035,0.489,0.490250956
2021-09-21 16:13:58,-0.07,0.524,0.528654897
2021-09-21 18:14:08,-0.087,0.663,0.668683782
2021-09-21 20:14:18,-0.017,0.733,0.733197109
2021-09-21 22:14:27,0.035,0.768,0.768797112
2021-09-22 00:14:37,0.052,0.785,0.786720408
2021-09-22 02:14:47,0.052,0.785,0.786720408
2021-09-22 04:14:57,0.07,0.803,0.806045284
2021-09-22 06:15:07,0.052,0.873,0.874547311
2021-09-22 08:15:17,0.122,0.768,0.777629732
2021-09-22 10:15:27,0.122,0.663,0.674131293
2021-09-22 12:15:37,0.07,0.489,0.493984818
2021-09-22 14:15:47,-0.017,0.384,0.384376118
2021-09-22 16:15:57,-0.07,0.401,0.407063877
2021-09-22 18:16:07,-0.157,0.541,0.563320513
2021-09-22 20:16:17,-0.07,0.663,0.666685083
2021-09-22 22:16:27,-0.017,0.733,0.733197109
2021-09-23 00:17:51,,,
2021-09-23 02:17:51,,,
2021-09-23 04:17:51,,,
2021-09-23 06:17:51,,,
2021-09-23 08:17:51,,,
2021-09-23 10:17:51,,,
2021-09-23 12:17:51,,,
2021-09-23 15:52:05,0.052,0.785,0.786720408
2021-09-23 16:17:51,-0.035,0.471,0.472298634
2021-09-23 18:18:06,-0.122,0.611,0.623060992
2021-09-23 20:18:16,-0.017,0.698,0.698206989
2021-09-23 22:18:26,0,0.75,0.75
2021-09-24 00:18:36,0.052,0.768,0.769758404
2021-09-24 02:18:46,0.052,0.785,0.786720408
2021-09-24 04:18:56,0.105,0.803,0.809835786
2021-09-24 06:19:05,0.105,0.803,0.809835786
2021-09-24 08:19:15,0.192,0.768,0.79163628
2021-09-24 10:19:25,0.105,0.75,0.757314334
2021-09-24 12:19:35,0.175,0.646,0.669283946
2021-09-24 14:19:45,0.07,0.541,0.545509853
2021-09-24 16:19:55,-0.017,0.559,0.559258438
2021-09-24 18:20:05,-0.07,0.698,0.701501247
2021-09-24 20:20:15,0,0.768,0.768
2021-09-24 22:20:25,0.035,0.785,0.785779867
2021-09-25 00:20:35,0.052,0.803,0.804681925
2021-09-25 02:20:45,0.052,0.873,0.874547311
2021-09-25 04:20:54,0.07,0.89,0.892748565
2021-09-25 06:21:04,0.122,0.855,0.863660234
2021-09-25 08:21:14,0.175,0.768,0.787685851
2021-09-25 10:21:24,0.105,0.75,0.757314334
2021-09-25 12:21:34,0.122,0.663,0.674131293
2021-09-25 14:21:44,0.07,0.541,0.545509853
2021-09-25 16:21:54,-0.07,0.611,0.614996748
2021-09-25 18:22:04,-0.017,0.733,0.733197109
2021-09-25 20:22:14,0,0.768,0.768
2021-09-25 22:22:24,0.052,0.785,0.786720408
2021-09-26 00:22:34,0.052,0.803,0.804681925
2021-09-26 02:22:43,0.052,0.82,0.821647126
2021-09-26 04:22:53,0.07,0.82,0.822982381
2021-09-26 06:23:03,0.105,0.855,0.861423241
2021-09-26 08:23:13,0.122,0.768,0.777629732
2021-09-26 10:23:23,0.157,0.698,0.715439026
2021-09-26 12:23:33,0.105,0.559,0.568775879
2021-09-26 14:23:43,0.052,0.489,0.491757054
2021-09-26 16:23:53,-0.017,0.524,0.524275691
2021-09-26 18:24:03,-0.07,0.663,0.666685083
2021-09-26 20:24:13,-0.017,0.733,0.733197109
2021-09-26 22:24:23,0.035,0.768,0.768797112
2021-09-27 00:24:33,0.052,0.785,0.786720408
2021-09-27 02:24:42,0.052,0.803,0.804681925
2021-09-27 04:24:52,0.07,0.855,0.857860711
2021-09-27 06:25:02,0.07,0.855,0.857860711
2021-09-27 08:25:12,0.175,0.768,0.787685851
2021-09-27 10:25:22,0.157,0.663,0.681335453
2021-09-27 12:25:32,0.105,0.524,0.534416504
2021-09-27 14:25:42,0,0.471,0.471
2021-09-27 16:25:52,-0.14,0.541,0.55882108
2021-09-27 18:26:02,-0.087,0.698,0.703401024
2021-09-27 20:26:12,-0.017,0.768,0.768188128
2021-09-27 22:26:22,0.035,0.768,0.768797112
2021-09-28 00:26:32,0.052,0.768,0.769758404
2021-09-28 02:26:42,0.052,0.785,0.786720408
2021-09-28 04:26:51,0.052,0.785,0.786720408
2021-09-28 06:27:01,0.07,0.803,0.806045284
2021-09-28 08:27:11,0.105,0.785,0.791991162
2021-09-28 10:27:21,0.227,0.698,0.733984332
2021-09-28 12:27:31,0.105,0.593,0.602224211
2021-09-28 14:27:41,0.07,0.524,0.528654897
2021-09-28 16:27:51,-0.017,0.559,0.559258438
2021-09-28 18:28:01,-0.07,0.698,0.701501247
2021-09-28 20:28:11,-0.017,0.75,0.750192642
2021-09-28 22:28:21,0,0.768,0.768
2021-09-29 00:28:31,0.052,0.785,0.786720408
2021-09-29 02:28:41,0.052,0.785,0.786720408
2021-09-29 04:28:50,0.052,0.803,0.804681925
2021-09-29 06:29:02,0.052,0.803,0.804681925
2021-09-29 08:29:10,0.122,0.803,0.812214873
2021-09-29 10:29:22,0.105,0.785,0.791991162
2021-09-29 12:29:30,0.052,0.855,0.856579827
2021-09-29 14:29:43,0.052,0.855,0.856579827
2021-09-29 16:29:50,0.052,0.89,0.891517807
2021-09-29 18:30:03,0.035,0.908,0.908674309
2021-09-29 20:30:10,0.052,0.908,0.909487768
2021-09-29 22:30:20,0.052,0.908,0.909487768
2021-09-30 00:30:30,0.052,0.925,0.926460469
2021-09-30 02:30:39,0.07,0.908,0.910694241
2021-09-30 04:30:49,0.052,0.908,0.909487768
2021-09-30 06:30:59,0.07,0.925,0.927644867
2021-09-30 08:31:09,0.157,0.768,0.783883282
2021-09-30 10:31:19,0.122,0.698,0.708581682
2021-09-30 12:31:29,0.052,0.524,0.526573831
2021-09-30 14:31:39,-0.017,0.471,0.471306694
2021-09-30 16:31:39,,,
2021-09-30 18:31:59,-0.14,0.646,0.660996218
2021-09-30 20:32:09,-0.07,0.75,0.753259583
2021-09-30 22:32:19,-0.017,0.785,0.785184055
2021-10-01 00:32:28,0,0.803,0.803
2021-10-01 02:32:38,0.035,0.873,0.873701322
2021-10-01 04:32:48,0.052,0.89,0.891517807
2021-10-01 06:32:58,0.07,0.89,0.892748565
2021-10-01 08:33:08,0.175,0.768,0.787685851
2021-10-01 10:33:18,0.157,0.681,0.698863363
2021-10-01 12:33:28,0.07,0.506,0.51081895
2021-10-01 14:33:38,0.052,0.436,0.439089968
2021-10-01 16:33:48,-0.07,0.489,0.493984818
2021-10-01 18:33:58,-0.087,0.611,0.617162863
2021-10-01 20:34:07,-0.017,0.698,0.698206989
2021-10-01 22:34:18,-0.017,0.768,0.768188128
2021-10-02 00:34:27,0.035,0.785,0.785779867
2021-10-02 02:34:37,0.052,0.803,0.804681925
2021-10-02 04:34:47,0.052,0.855,0.856579827
2021-10-02 06:34:57,0.07,0.855,0.857860711
2021-10-02 08:35:07,0.192,0.75,0.774186024
2021-10-02 10:35:17,0.157,0.663,0.681335453
2021-10-02 12:35:27,0.07,0.489,0.493984818
2021-10-02 14:35:37,-0.017,0.471,0.471306694
2021-10-02 16:35:47,-0.122,0.524,0.53801487
2021-10-02 18:35:57,-0.087,0.663,0.668683782
2021-10-02 20:36:06,-0.017,0.733,0.733197109
2021-10-02 22:36:16,0,0.768,0.768
2021-10-03 00:36:26,0.035,0.785,0.785779867
2021-10-03 02:36:36,0.07,0.803,0.806045284
2021-10-03 04:36:46,0.07,0.785,0.788114839
2021-10-03 06:36:56,0.07,0.803,0.806045284
2021-10-03 08:37:06,0.175,0.768,0.787685851
2021-10-03 10:37:16,0.122,0.681,0.691841745
2021-10-03 12:37:26,0.07,0.541,0.545509853
2021-10-03 14:37:36,0.035,0.489,0.490250956
2021-10-03 16:37:46,-0.087,0.524,0.53117323
2021-10-03 18:37:56,-0.017,0.663,0.663217913
2021-10-03 20:38:06,0.035,0.75,0.750816223
2021-10-03 22:38:15,0.035,0.768,0.768797112
2021-10-04 00:38:25,0.052,0.785,0.786720408
2021-10-04 02:38:35,0.07,0.803,0.806045284
2021-10-04 04:38:45,0.07,0.82,0.822982381
2021-10-04 06:38:55,0.105,0.803,0.809835786
2021-10-04 08:39:05,0.175,0.768,0.787685851
2021-10-04 10:39:15,0.157,0.663,0.681335453
2021-10-04 12:39:25,0.105,0.524,0.534416504
2021-10-04 14:39:35,0.052,0.489,0.491757054
2021-10-04 16:39:45,-0.017,0.524,0.524275691
2021-10-04 18:39:55,-0.017,0.663,0.663217913
2021-10-04 20:40:05,0,0.698,0.698
2021-10-04 22:40:15,0.052,0.768,0.769758404
2021-10-05 00:40:24,0.052,0.785,0.786720408
2021-10-05 02:40:34,0.07,0.803,0.806045284
2021-10-05 04:40:44,0.07,0.82,0.822982381
2021-10-05 06:40:54,0.105,0.82,0.826695228
2021-10-05 08:41:04,0.175,0.75,0.77014609
2021-10-05 10:41:14,0.157,0.681,0.698863363
2021-10-05 12:41:24,0.105,0.541,0.551095273
2021-10-05 14:41:34,0.052,0.489,0.491757054
2021-10-05 16:41:44,-0.035,0.524,0.525167592
2021-10-05 18:41:54,-0.035,0.681,0.681898819
2021-10-05 20:42:04,0.035,0.75,0.750816223
2021-10-05 22:42:13,0.052,0.785,0.786720408
2021-10-06 00:42:23,0.052,0.785,0.786720408
2021-10-06 02:42:33,0.07,0.803,0.806045284
2021-10-06 04:42:43,0.105,0.82,0.826695228
2021-10-06 06:42:53,0.07,0.855,0.857860711
2021-10-06 08:43:03,0.192,0.75,0.774186024
2021-10-06 10:43:13,0.105,0.733,0.740482275
2021-10-06 12:43:23,0.175,0.559,0.585752507
2021-10-06 14:43:33,-0.017,0.559,0.559258438
2021-10-06 16:43:43,-0.017,0.611,0.611236452
2021-10-06 18:43:53,-0.017,0.698,0.698206989
2021-10-06 20:44:03,0,0.75,0.75
2021-10-06 22:44:13,0.035,0.768,0.768797112
2021-10-07 00:44:22,0.035,0.803,0.803762403
2021-10-07 02:44:32,0.052,0.803,0.804681925
2021-10-07 04:44:42,0.07,0.785,0.788114839
2021-10-07 06:44:52,0.105,0.785,0.791991162
2021-10-07 08:45:02,0.192,0.768,0.79163628
2021-10-07 10:45:12,0.192,0.663,0.690241262
2021-10-07 12:45:22,-0.157,0.663,0.681335453
2021-10-07 14:45:32,0,0.768,0.768
2021-10-07 16:45:42,0.07,0.768,0.771183506
2021-10-07 18:45:52,0.052,0.785,0.786720408
2021-10-07 20:46:03,0.07,0.82,0.822982381
2021-10-07 22:46:11,0.07,0.855,0.857860711
2021-10-08 00:46:23,0.105,0.803,0.809835786
2021-10-08 02:46:31,0.07,0.873,0.875801918
2021-10-08 04:46:44,0.07,0.89,0.892748565
2021-10-08 06:46:51,0.07,0.855,0.857860711
2021-10-08 08:47:05,0.105,0.785,0.791991162
2021-10-08 10:47:11,0.105,0.785,0.791991162
2021-10-08 12:47:21,0.157,0.75,0.766256484
2021-10-08 14:47:31,0.105,0.698,0.705853384
2021-10-08 16:47:41,-0.017,0.75,0.750192642
2021-10-08 18:47:50,0,0.768,0.768
2021-10-08 20:48:01,0.035,0.785,0.785779867
2021-10-08 22:48:10,0.052,0.785,0.786720408
2021-10-09 00:48:20,0.052,0.803,0.804681925
2021-10-09 02:48:30,0.052,0.803,0.804681925
2021-10-09 04:48:40,0.052,0.855,0.856579827
2021-10-09 06:48:50,0.052,0.803,0.804681925
2021-10-09 08:49:00,0.122,0.75,0.759857881
2021-10-09 10:49:00,,,
2021-10-09 12:49:20,-0.017,0.593,0.593243626
2021-10-09 14:49:30,0,0.541,0.541
2021-10-09 16:49:40,-0.087,0.681,0.686534777
2021-10-09 18:49:49,-0.017,0.698,0.698206989
